time/time_elapsed,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/learning_rate,train/kl_divergence_loss,train/is_line_search_success,train/explained_variance,train/std,train/n_updates,train/policy_objective,train/value_loss
3172,441.73,738,1397.6864005399998,1511424,476,0.001,0.009387843310832977,1.0,0.9953647591173649,0.18500983715057373,737,0.04521746188402176,3.4092661790549754
3177,445.76,739,1409.79893233,1513472,476,0.001,0.006363317836076021,1.0,0.9899103194475174,0.1847742199897766,738,0.0733213797211647,1.2508922033011913
3180,445.75,740,1408.91351905,1515520,476,0.001,0.009553829208016396,1.0,0.9954966465011239,0.18502067029476166,739,0.06114519014954567,0.95984803494066
3185,445.76,741,1409.1163573000001,1517568,476,0.001,0.009805143810808659,1.0,0.9975583874620497,0.18510152399539948,740,0.03523426130414009,2.2744152408093212
3188,445.13,742,1409.15810236,1519616,476,0.001,0.009795891121029854,1.0,0.9987335739424452,0.18508851528167725,741,0.09018748998641968,0.801526031922549
3194,446.62,743,1414.0322096600003,1521664,476,0.001,0.009351245127618313,1.0,0.9981291110161692,0.18491463363170624,742,0.06688966602087021,3.376905220374465
3198,442.79,744,1402.4076753400002,1523712,476,0.001,0.009894647635519505,1.0,0.9976250273175538,0.18547119200229645,743,0.07724909484386444,2.1223357200622557
3203,441.77,745,1400.74643448,1525760,476,0.001,0.009781562723219395,1.0,0.983108339831233,0.185219407081604,744,0.04436998814344406,35.06900800168514
3206,441.04,746,1399.2913603099996,1527808,476,0.001,0.009684564545750618,1.0,0.9979024659842253,0.18509125709533691,745,0.054327696561813354,3.4275459084659814
3212,440.76,747,1399.00561132,1529856,476,0.001,0.009364127181470394,1.0,0.9983740679454058,0.18538807332515717,746,0.11004229635000229,1.3970886232331394
3215,440.65,748,1400.1204090600002,1531904,476,0.001,0.009385883808135986,1.0,0.9984244561055675,0.18539555370807648,747,0.0554121658205986,1.4938622476533054
3220,439.91,749,1398.6092084199997,1533952,476,0.001,0.0096100103110075,1.0,0.9976802656892687,0.18557094037532806,748,0.04571535065770149,5.097037187963724
3223,440.39,750,1399.8512045999998,1536000,476,0.001,0.0064514740370213985,1.0,0.9986205470049754,0.18510250747203827,749,0.07245577871799469,1.2331438612192869
3228,440.39,751,1399.4245334,1538048,476,0.001,0.00639383913949132,1.0,0.9964035155717283,0.18516047298908234,750,0.04911492392420769,1.2838033890351652
3231,442.73,752,1406.4176499299997,1540096,476,0.001,0.0064795054495334625,1.0,0.9959634183906019,0.18496106564998627,751,0.061745524406433105,0.6545067347586155
3238,449.56,753,1426.98787702,1542144,476,0.001,0.006388867273926735,1.0,0.9983305365312845,0.18472963571548462,752,0.05874871835112572,1.2560056740418077
3242,450.21,754,1430.96554309,1544192,476,0.001,0.009750858880579472,1.0,0.9963094464037567,0.18522991240024567,753,0.10537132620811462,0.47636598693206905
3247,449.69,755,1429.1503961499998,1546240,476,0.001,0.006373896729201078,1.0,0.9978339625522494,0.18478624522686005,754,0.048552706837654114,3.084223486110568
3251,454.53,756,1445.2240838299997,1548288,476,0.001,0.006354790646582842,1.0,0.9970701548736542,0.18506161868572235,755,0.051955439150333405,2.261020174995065
3257,456.21,757,1450.3511810899997,1550336,475,0.001,0.009717089124023914,1.0,0.9816166535019875,0.18560399115085602,756,0.054041970521211624,27.23363445326686
3263,458.45,758,1458.4196507299996,1552384,475,0.001,0.009722194634377956,1.0,0.9967505175154656,0.18541307747364044,757,0.058207716792821884,3.6490246675908566
3267,464.32,759,1475.9140444299999,1554432,475,0.001,0.006472412496805191,1.0,0.9976327347103506,0.18571506440639496,758,0.06263753771781921,3.682000407576561
3272,466.48,760,1482.60938588,1556480,475,0.001,0.009925871156156063,1.0,0.9977645433973521,0.18564766645431519,759,0.07679475843906403,3.2737345777451994
3277,464.81,761,1478.0142945300001,1558528,475,0.001,0.009896883741021156,1.0,0.9962496724911034,0.18648545444011688,760,0.07080517709255219,0.41096149375662205
3281,464.81,762,1477.8572102199998,1560576,475,0.001,0.009939153678715229,1.0,0.9981639815960079,0.18645453453063965,761,0.10066693276166916,1.5844527877867223
3284,466.61,763,1485.0337291900003,1562624,475,0.001,0.009623431600630283,1.0,0.9954239283688366,0.18583381175994873,762,0.09537731111049652,0.7266876770183444
3291,466.61,764,1485.37814469,1564672,475,0.001,0.009810056537389755,1.0,0.9983956211945042,0.18659335374832153,763,0.0724380686879158,1.5446473844349384
3295,469.8,765,1495.59440807,1566720,475,0.001,0.009943791665136814,1.0,0.9935886361636221,0.18587887287139893,764,0.0630190521478653,1.9726517256349325
3301,469.19,766,1494.0902114099997,1568768,475,0.001,0.009371960535645485,1.0,0.9987798661459237,0.1852835863828659,765,0.11098486185073853,2.090257339924574
3305,473.32,767,1507.02437875,1570816,475,0.001,0.009389366023242474,1.0,0.9977968430612236,0.18575114011764526,766,0.08561698347330093,3.6428485780954363
3309,474.95,768,1511.7881406000001,1572864,475,0.001,0.009693948552012444,1.0,0.9989177144598216,0.1859845519065857,767,0.0754331573843956,0.8445132756605744
3313,476.63,769,1515.7254647200002,1574912,475,0.001,0.009531519375741482,1.0,0.9988587143598124,0.18602852523326874,768,0.10918733477592468,1.2127370323985815
3317,473.41,770,1504.6832694999998,1576960,475,0.001,0.009975259192287922,1.0,0.9949040063656867,0.18583132326602936,769,0.10173189640045166,0.755169397033751
3321,471.69,771,1499.3186963300002,1579008,475,0.001,0.006560041103512049,1.0,0.9480980969965458,0.1858818531036377,770,0.021025873720645905,24.457014763355254
3326,473.06,772,1502.1623923900002,1581056,475,0.001,0.009548942558467388,1.0,0.9935726244002581,0.18593589961528778,771,0.06259389966726303,2.3758404459804296
3330,466.08,773,1481.6059976099998,1583104,475,0.001,0.00958532840013504,1.0,0.9965114868246019,0.1860232949256897,772,0.06650443375110626,0.4922680681571364
3334,466.08,774,1481.9839001799999,1585152,475,0.001,0.009975061751902103,1.0,0.9694810602813959,0.18539011478424072,773,0.03615783900022507,91.05172241777181
3339,464.09,775,1476.9006750999997,1587200,475,0.001,0.009420313872396946,1.0,0.9909238461405039,0.1855802685022354,774,0.08104202896356583,1.351139947026968
3343,464.12,776,1475.5225389800003,1589248,475,0.001,0.006495216395705938,1.0,0.9975497876293957,0.18582476675510406,775,0.07604647427797318,3.514192982390523
3348,464.64,777,1474.92535096,1591296,475,0.001,0.009935246780514717,1.0,0.9907687343657017,0.18598657846450806,776,0.07746244966983795,1.3735274106264115
3352,465.91,778,1480.5936731799998,1593344,475,0.001,0.009493115358054638,1.0,0.9962040821556002,0.1859278827905655,777,0.059148114174604416,0.522731377184391
3356,467.25,779,1484.0305537000002,1595392,475,0.001,0.009939493611454964,1.0,0.9985836849082261,0.1865854263305664,778,0.09520397335290909,1.6115078393369913
3360,467.24,780,1484.93089138,1597440,475,0.001,0.009835619479417801,1.0,0.9993026599986479,0.1866518259048462,779,0.0983150377869606,0.7117511512711644
3364,469.77,781,1490.66810846,1599488,475,0.001,0.009525970555841923,1.0,0.9990093994420022,0.18623846769332886,780,0.07971888035535812,2.3065537877380846
3368,470.69,782,1493.4897970299996,1601536,475,0.001,0.009849900379776955,1.0,0.9967388317454606,0.1870548278093338,781,0.07945240288972855,0.5471704674884676
3372,470.69,783,1493.32294387,1603584,475,0.001,0.009870335459709167,1.0,0.9987202066695318,0.18664447963237762,782,0.09450828284025192,1.1736424520611763
3376,471.13,784,1497.0898463299995,1605632,475,0.001,0.009862608276307583,1.0,0.9961734691169113,0.1864393949508667,783,0.05504589527845383,0.7621670674532652
3381,469.97,785,1495.50227445,1607680,475,0.001,0.009956196881830692,1.0,0.9985758108086884,0.1862088441848755,784,0.06813853234052658,2.198124299198389
3384,468.48,786,1490.7517385000006,1609728,475,0.001,0.009772964753210545,1.0,0.9986090342281386,0.1859503537416458,785,0.09164897352457047,3.064723964780569
3389,467.08,787,1486.3339344999997,1611776,475,0.001,0.009667719714343548,1.0,0.9989213076187298,0.18648500740528107,786,0.07793183624744415,2.655870945751667
3392,465.17,788,1481.3943778900002,1613824,475,0.001,0.009847503155469894,1.0,0.9980525496648625,0.18655985593795776,787,0.061703141778707504,2.0327380005270244
3397,463.77,789,1476.5100021700002,1615872,475,0.001,0.009479657746851444,1.0,0.9988421304151416,0.18625687062740326,788,0.06146204471588135,2.205955811962485
3400,460.44,790,1466.6705270899997,1617920,475,0.001,0.009620974771678448,1.0,0.9989450318971649,0.1860368251800537,789,0.0692564994096756,1.6696263369172812
3405,461.43,791,1469.5567806899999,1619968,475,0.001,0.009494926780462265,1.0,0.9974874991457909,0.18578505516052246,790,0.06460931897163391,3.977065274119377
3408,461.07,792,1469.3184462499996,1622016,475,0.001,0.009656003676354885,1.0,0.9941711518913507,0.1851358264684677,791,0.05459313839673996,1.0784656636416912
3412,464.14,793,1481.9115221299996,1624064,475,0.001,0.009625308215618134,1.0,0.9988287694286555,0.18461091816425323,792,0.08182693272829056,1.6340053709223867
3416,463.09,794,1479.8702510300002,1626112,475,0.001,0.009605366736650467,1.0,0.9986976676154882,0.18414974212646484,793,0.09433271735906601,2.056850003451109
3421,462.82,795,1478.8638912999998,1628160,475,0.001,0.009608662687242031,1.0,0.9990914054214954,0.1838945597410202,794,0.05370912700891495,1.0903285855427385
3424,461.23,796,1474.5377129100004,1630208,476,0.001,0.009754227474331856,1.0,0.998990451800637,0.1841532438993454,795,0.07822705805301666,1.813346579298377
3428,459.79,797,1470.76113402,1632256,476,0.001,0.006630945950746536,1.0,0.9560268633067608,0.1841217428445816,796,0.033353086560964584,122.13710145503282
3433,461.35,798,1474.8134213300002,1634304,476,0.001,0.009807518683373928,1.0,0.9950782335363328,0.18390046060085297,797,0.06996171921491623,5.818145011365414
3437,459.81,799,1471.5201535,1636352,476,0.001,0.00987978931516409,1.0,0.9897952387109399,0.18423523008823395,798,0.05849812179803848,1.1817853070795536
3442,460.84,800,1473.0378536200003,1638400,475,0.001,0.009632469154894352,1.0,0.9978583096526563,0.18418265879154205,799,0.126982644200325,1.7183159798383714
3446,461.42,801,1473.58833384,1640448,475,0.001,0.009629662148654461,1.0,0.9949916256591678,0.18462300300598145,800,0.07857438176870346,0.8676180073991417
3450,461.77,802,1474.4337993,1642496,475,0.001,0.009891504421830177,1.0,0.9942021733149886,0.18544483184814453,801,0.08118563890457153,1.1260293751955033
3455,461.05,803,1471.3640397600002,1644544,475,0.001,0.009942402131855488,1.0,0.99853893998079,0.18567033112049103,802,0.06514282524585724,3.0134481593966482
3458,457.98,804,1461.9089128499995,1646592,476,0.001,0.009444907307624817,1.0,0.9977182392030954,0.18555986881256104,803,0.09315894544124603,2.151269519329071
3463,457.98,805,1460.3886688000002,1648640,475,0.001,0.009860444813966751,1.0,0.9981301603838801,0.18553775548934937,804,0.061638567596673965,2.9774239126592876
3467,458.51,806,1460.0200789900002,1650688,476,0.001,0.009960263036191463,1.0,0.9957335209473968,0.1853654533624649,805,0.07515174150466919,0.8283311342820525
3473,455.36,807,1451.5846103899999,1652736,475,0.001,0.006383910775184631,1.0,0.9924529991112649,0.18476510047912598,806,0.0560426227748394,1.3197104658931493
3477,456.71,808,1456.3069652299998,1654784,475,0.001,0.009838470257818699,1.0,0.9987704518716782,0.18524013459682465,807,0.10088356584310532,3.5202220678329468
3481,456.7,809,1456.25854456,1656832,475,0.001,0.00953808706253767,1.0,0.9988764231093228,0.18506896495819092,808,0.07119564712047577,2.3187923550605776
3485,459.04,810,1464.0533554200001,1658880,475,0.001,0.009966771118342876,1.0,0.9989849450066686,0.18558208644390106,809,0.11101831495761871,1.9256056573241949
3488,459.05,811,1464.2337277700003,1660928,476,0.001,0.009801519103348255,1.0,0.9990756062907167,0.18630045652389526,810,0.04893004894256592,1.0888951029628515
3492,458.51,812,1461.9631942699998,1662976,476,0.001,0.009734390303492546,1.0,0.9989748508669436,0.18614231050014496,811,0.16610035300254822,1.7024651449173689
3496,460.7,813,1468.4690892799997,1665024,476,0.001,0.009700087830424309,1.0,0.998468387988396,0.18545185029506683,812,0.076029933989048,1.6868221621960402
3500,459.02,814,1463.86942569,1667072,476,0.001,0.009897763840854168,1.0,0.9984616792062297,0.1855962872505188,813,0.09274731576442719,1.434605260565877
3504,460.12,815,1465.69695137,1669120,476,0.001,0.00959668681025505,1.0,0.9982674159109592,0.18594472110271454,814,0.058374155312776566,2.281700103729963
3508,456.35,816,1452.0442073999998,1671168,476,0.001,0.009974990971386433,1.0,0.9991893694386818,0.18554382026195526,815,0.058012694120407104,1.0633225925266743
3512,455.13,817,1450.8871923699999,1673216,476,0.001,0.009455602616071701,1.0,0.9362109452486038,0.18527556955814362,816,0.043001845479011536,41.18176156654954
3516,460.61,818,1468.2962388499998,1675264,476,0.001,0.006452737841755152,1.0,0.9848455153405666,0.1851707547903061,817,0.05646006390452385,45.641365972161296
3520,461.47,819,1470.4895393400002,1677312,476,0.001,0.009942241944372654,1.0,0.9865124169737101,0.18504075706005096,818,0.06792692095041275,2.3813344568014143
3525,462.89,820,1475.7375774500001,1679360,476,0.001,0.009666578844189644,1.0,0.9885665476322174,0.1849386841058731,819,0.05894765630364418,1.1345966832712293
3528,461.69,821,1473.6619801400002,1681408,476,0.001,0.006423315033316612,1.0,0.9971010631415993,0.1846071034669876,820,0.04710788279771805,3.045656806975603
3534,461.69,822,1473.8507232899997,1683456,476,0.001,0.009340018033981323,1.0,0.999175664037466,0.18433767557144165,821,0.06819906830787659,1.3292473711073398
3538,458.88,823,1468.0756141200004,1685504,476,0.001,0.006412601564079523,1.0,0.9945199717767537,0.18404845893383026,822,0.052864693105220795,0.7101371353492141
3543,457.46,824,1465.0298854799996,1687552,476,0.001,0.009542218409478664,1.0,0.999238773540128,0.1841350644826889,823,0.07074539363384247,1.6192770268768073
3547,457.26,825,1466.6019746999996,1689600,476,0.001,0.009420737624168396,1.0,0.9981502711307257,0.18384099006652832,824,0.08804477751255035,1.3459086807444691
3551,461.16,826,1478.3627256200002,1691648,476,0.001,0.009619884192943573,1.0,0.9981369943125173,0.18353669345378876,825,0.09368008375167847,1.642994062975049
3556,459.92,827,1476.4361763200002,1693696,476,0.001,0.009593199007213116,1.0,0.9989340959582478,0.1839006543159485,826,0.06909358501434326,1.1770340893417597
3560,456.88,828,1469.84158942,1695744,476,0.001,0.009578795172274113,1.0,0.9989730666857213,0.18362702429294586,827,0.06514761596918106,0.8993989013135433
3565,457.4,829,1471.7907490600005,1697792,476,0.001,0.009640595875680447,1.0,0.9985002400353551,0.18302913010120392,828,0.06580796837806702,2.548526231944561
3569,457.02,830,1468.29179001,1699840,476,0.001,0.009638089686632156,1.0,0.9987413468770683,0.18291199207305908,829,0.06935667991638184,1.9667759437114
3573,458.67,831,1472.8670084200003,1701888,476,0.001,0.009874866344034672,1.0,0.9984451313503087,0.18265151977539062,830,0.13097035884857178,2.237839193083346
3578,457.18,832,1469.2324200599996,1703936,476,0.001,0.009918511845171452,1.0,0.9983571922639385,0.18264822661876678,831,0.0646466538310051,1.739422475732863
3581,457.23,833,1467.84327316,1705984,476,0.001,0.009309583343565464,1.0,0.9988309091422707,0.18199694156646729,832,0.09242310374975204,1.5762634631246328
3587,461.77,834,1482.6258970299998,1708032,476,0.001,0.009802834130823612,1.0,0.9977689427323639,0.18161368370056152,833,0.03775331377983093,2.4072964783757924
3592,462.85,835,1485.2350653699998,1710080,476,0.001,0.00970186572521925,1.0,0.9984204621287063,0.18175874650478363,834,0.07679027318954468,1.5235947158187628
3597,462.77,836,1485.1018414299997,1712128,475,0.001,0.009860566817224026,1.0,0.9976745368912816,0.18142355978488922,835,0.06778685003519058,0.31693170145154
3601,459.7,837,1476.6050584200002,1714176,476,0.001,0.009986979886889458,1.0,0.9980330350808799,0.181192085146904,836,0.06356745958328247,1.718579026684165
3606,463.4,838,1488.96129376,1716224,475,0.001,0.006384582724422216,1.0,0.9987613200210035,0.18107281625270844,837,0.06157416105270386,2.8969199910759924
3610,458.65,839,1472.5986860200003,1718272,475,0.001,0.009821603074669838,1.0,0.9961289563216269,0.18094892799854279,838,0.05371829867362976,0.5373168203048408
3615,458.74,840,1473.11245339,1720320,475,0.001,0.006627194583415985,1.0,0.9681145213544369,0.18073302507400513,839,0.03661959245800972,117.00801614522933
3620,457.2,841,1468.94088871,1722368,475,0.001,0.009841346181929111,1.0,0.9964268878102303,0.18068678677082062,840,0.07317269593477249,3.424082362651825
3624,454.55,842,1460.73004778,1724416,475,0.001,0.009512483142316341,1.0,0.9976577241905034,0.18087942898273468,841,0.05924640968441963,2.1399924736469984
3629,457.29,843,1467.0498269200002,1726464,475,0.001,0.009951158426702023,1.0,0.9982677882071584,0.18077324330806732,842,0.08332378417253494,2.6210513539612292
3633,457.29,844,1466.3759198899998,1728512,475,0.001,0.009873821400105953,1.0,0.997055732877925,0.1807713359594345,843,0.06740984320640564,0.4604382736608386
3638,457.39,845,1466.39205952,1730560,475,0.001,0.009704661555588245,1.0,0.9971604612655938,0.18031245470046997,844,0.07320234924554825,0.9317157343029976
3641,456.28,846,1463.1584453000003,1732608,475,0.001,0.009584520943462849,1.0,0.9991368771879934,0.18028612434864044,845,0.05475328862667084,1.2301312394440174
3648,456.45,847,1460.3471307900004,1734656,475,0.001,0.00980672612786293,1.0,0.9987933456432074,0.180037260055542,846,0.09561541676521301,2.1436460070312022
3652,457.54,848,1463.29999087,1736704,475,0.001,0.009932129643857479,1.0,0.9987866295268759,0.17961327731609344,847,0.047653548419475555,1.0351189281791449
3657,454.47,849,1455.08002783,1738752,475,0.001,0.00973742175847292,1.0,0.998287531780079,0.17926253378391266,848,0.06597531586885452,1.7634496066719294
3661,457.68,850,1462.9948059199999,1740800,475,0.001,0.006389976013451815,1.0,0.9984789981972426,0.17878101766109467,849,0.06006132811307907,1.1653418887406588
3664,459.19,851,1467.0702437900002,1742848,475,0.001,0.006513642147183418,1.0,0.9982021141331643,0.17873279750347137,850,0.052128247916698456,0.26591111230663955
3668,457.5,852,1461.2642166700002,1744896,475,0.001,0.006441430654376745,1.0,0.9987842660630122,0.17844843864440918,851,0.048605166375637054,1.4458867944777012
3673,459.06,853,1464.5095950899997,1746944,475,0.001,0.009710988961160183,1.0,0.997829619795084,0.17839528620243073,852,0.08078493177890778,3.620916542969644
3676,460.07,854,1467.90835192,1748992,475,0.001,0.009940034709870815,1.0,0.9972606017254293,0.17832882702350616,853,0.06462974846363068,0.4566496076993644
3682,458.97,855,1464.8978838599996,1751040,475,0.001,0.00996206235140562,1.0,0.9987512875813991,0.17835138738155365,854,0.07751884311437607,1.9195087663829327
3685,459.73,856,1465.32403929,1753088,475,0.001,0.0064707412384450436,1.0,0.9992562816478312,0.1782435029745102,855,0.09458564966917038,0.7772642233408987
3690,456.73,857,1458.30296406,1755136,475,0.001,0.009930599480867386,1.0,0.9975822935812175,0.1781267374753952,856,0.060259200632572174,0.4160048671066761
3694,454.66,858,1453.74246575,1757184,475,0.001,0.009603463113307953,1.0,0.9982164413668215,0.17799341678619385,857,0.03867456689476967,3.309423440694809
3698,457.07,859,1459.4960806599995,1759232,475,0.001,0.006815709639340639,1.0,0.9956833622418344,0.1777535080909729,858,0.05804769694805145,3.355143792554736
3702,456.57,860,1460.3400226400001,1761280,475,0.001,0.006411065813153982,1.0,0.9990460316766985,0.17753620445728302,859,0.05375295132398605,0.5807786090299487
3706,459.04,861,1468.2282752200001,1763328,475,0.001,0.009461719542741776,1.0,0.9976744486484677,0.17736339569091797,860,0.04681237414479256,3.8087730474770067
3709,461.87,862,1477.56792042,1765376,475,0.001,0.009570075199007988,1.0,0.9986494105542079,0.17654633522033691,861,0.05262137949466705,1.721930831670761
3715,462.68,863,1478.83833807,1767424,475,0.001,0.009768015705049038,1.0,0.9991584709496237,0.17676198482513428,862,0.0566553920507431,1.7506414074450731
3719,465.71,864,1487.3337131499998,1769472,475,0.001,0.009998402558267117,1.0,0.9974134627263993,0.1767282336950302,863,0.06430310010910034,0.3569785008206964
3723,463.09,865,1479.5517264500002,1771520,475,0.001,0.006393237039446831,1.0,0.9990829293965362,0.17640309035778046,864,0.052668191492557526,0.8115301951766014
3728,457.18,866,1459.81985578,1773568,475,0.001,0.009824270382523537,1.0,0.9906900739297271,0.17634393274784088,865,0.05912068486213684,6.185313410311937
3732,454.92,867,1451.36092855,1775616,475,0.001,0.009211735799908638,1.0,0.8805376589298248,0.1763576716184616,866,0.039739686995744705,110.18698503486812
3737,456.13,868,1453.3060624899997,1777664,475,0.001,0.009956461377441883,1.0,0.9411746822297573,0.17590899765491486,867,0.059849679470062256,7.269073607772588
3742,456.99,869,1454.3888633399997,1779712,475,0.001,0.00898523535579443,1.0,0.5826185941696167,0.17584192752838135,868,0.04675614833831787,126.03595637083053
3746,454.65,870,1446.2988768299997,1781760,475,0.001,0.009279095567762852,1.0,0.985970402136445,0.17591089010238647,869,0.16778436303138733,6.37511915192008
3750,451.54,871,1436.5720535199998,1783808,475,0.001,0.009704294614493847,1.0,0.995669552590698,0.17563080787658691,870,0.07697975635528564,2.1929995082318783
3755,452.75,872,1440.1131573,1785856,475,0.001,0.00969077367335558,1.0,0.9972023281734437,0.17491143941879272,871,0.07223160564899445,2.7080719973891973
3760,453.82,873,1441.5333600099998,1787904,475,0.001,0.009639483876526356,1.0,0.9981436508242041,0.17566142976284027,872,0.07277379184961319,1.1176333986222744
3764,458.25,874,1452.1593158,1789952,475,0.001,0.009675522334873676,1.0,0.9940870818682015,0.17501282691955566,873,0.07722247391939163,0.7095275754109025
3770,458.25,875,1451.83609919,1792000,475,0.001,0.00974169373512268,1.0,0.9938870049081743,0.17492347955703735,874,0.07530201971530914,0.7752859296277166
3774,458.77,876,1453.99312315,1794048,475,0.001,0.00979013554751873,1.0,0.9959408896975219,0.17504127323627472,875,0.0777074471116066,0.6174568893387914
3779,460.4,877,1457.85975491,1796096,475,0.001,0.00973615050315857,1.0,0.9969483877066523,0.1746739149093628,876,0.051724739372730255,1.886568282917142
3784,458.17,878,1450.1653510800002,1798144,475,0.001,0.009872338734567165,1.0,0.9984497473342344,0.1746448278427124,877,0.10644321888685226,1.0566043339669704
3788,456.93,879,1446.43860674,1800192,475,0.001,0.0063925147987902164,1.0,0.9830038826912642,0.17446601390838623,878,0.04072640836238861,4.881413382664323
3793,453.8,880,1436.80411612,1802240,475,0.001,0.006383571773767471,1.0,0.9935805024579167,0.17474927008152008,879,0.1172591894865036,5.390294637158513
3797,451.96,881,1432.17431072,1804288,475,0.001,0.009414619766175747,1.0,0.9958771080709994,0.1748049259185791,880,0.06631918996572495,12.56716093569994
3801,454.94,882,1438.7321406499998,1806336,475,0.001,0.009769830852746964,1.0,0.9963567070662975,0.17480558156967163,881,0.1213892325758934,4.19876455925405
3805,451.64,883,1429.1231858600001,1808384,475,0.001,0.009816695004701614,1.0,0.9981016013771296,0.17486178874969482,882,0.16853904724121094,1.1128436705097555
3809,448.38,884,1418.31066123,1810432,475,0.001,0.00977032259106636,1.0,0.9979960191994905,0.17455796897411346,883,0.07891422510147095,4.181960003823042
3812,447.42,885,1416.6738284599996,1812480,475,0.001,0.00991930440068245,1.0,0.9985431212699041,0.17511522769927979,884,0.07100646942853928,2.314146527275443
3816,445.4,886,1411.6635850900002,1814528,475,0.001,0.009845825843513012,1.0,0.9989657507976517,0.17493270337581635,885,0.09074684977531433,1.6284169364720582
3820,447.77,887,1420.4446294400002,1816576,475,0.001,0.00957066472619772,1.0,0.998918459401466,0.17507874965667725,886,0.10394646972417831,1.8958633121103048
3824,451.22,888,1432.53621921,1818624,475,0.001,0.009837131947278976,1.0,0.9984915821114555,0.17477577924728394,887,0.059650860726833344,2.505886374413967
3830,451.22,889,1433.12993434,1820672,475,0.001,0.009403800591826439,1.0,0.9982935766456649,0.17520283162593842,888,0.06838017702102661,1.7754788395017385
3835,449.86,890,1431.89955113,1822720,475,0.001,0.006823520641773939,1.0,0.9945943509228528,0.17507998645305634,889,0.05100051313638687,1.3022147990763187
3839,451.68,891,1436.8589173300002,1824768,475,0.001,0.009665967896580696,1.0,0.9930491927079856,0.17449308931827545,890,0.057205814868211746,15.634793768823148
3842,433.98,892,1377.5396611900003,1826816,475,0.001,0.009926249273121357,1.0,0.993247986305505,0.17512226104736328,891,0.0706501305103302,1.1191691696643828
3846,434.83,893,1381.4008366900002,1828864,475,0.001,0.0098027428612113,1.0,0.6095263957977295,0.17555265128612518,892,0.05767735093832016,367.5228463411331
3851,430.46,894,1371.58283829,1830912,475,0.001,0.0064425282180309296,1.0,0.9876912664622068,0.1755506992340088,893,0.07542162388563156,17.943766516447067
3854,426.57,895,1361.04406981,1832960,475,0.001,0.00938980933278799,1.0,0.9877964993938804,0.1751738339662552,894,0.10254217684268951,16.0700445830822
3858,420.98,896,1343.49239085,1835008,475,0.001,0.00984713900834322,1.0,0.9491865560412407,0.1749534010887146,895,0.047317348420619965,78.7173210710287
3862,417.35,897,1333.0781688599998,1837056,475,0.001,0.008386882022023201,1.0,0.9454830698668957,0.17473261058330536,896,0.05466728284955025,46.68258451521397
3867,418.21,898,1335.08723596,1839104,475,0.001,0.009728298522531986,1.0,0.9933899668976665,0.17444507777690887,897,0.054148659110069275,12.266127184033394
3871,421.27,899,1343.8958904100002,1841152,475,0.001,0.009853539057075977,1.0,0.9876461019739509,0.17477649450302124,898,0.07264421880245209,1.4805081676691771
3875,423.63,900,1349.6147788999997,1843200,475,0.001,0.00995605532079935,1.0,0.9905995205044746,0.1750156730413437,899,0.08517744392156601,1.297919087484479
3880,426.95,901,1358.66003896,1845248,475,0.001,0.009742188267409801,1.0,0.9970191228203475,0.1748729795217514,900,0.06592068076133728,3.0703389242291452
3883,428.32,902,1360.42858737,1847296,475,0.001,0.009783280082046986,1.0,0.9976632436737418,0.17472989857196808,901,0.05884520709514618,3.1530637219548225
3888,426.86,903,1356.3731743499998,1849344,475,0.001,0.006552950944751501,1.0,0.9904364077374339,0.1748579740524292,902,0.06161656603217125,1.3284393731504678
3891,428.76,904,1360.5819035599998,1851392,475,0.001,0.009693377651274204,1.0,0.9978961511515081,0.17450501024723053,903,0.057951219379901886,3.1001801773905755
3896,431.17,905,1366.8917649099997,1853440,475,0.001,0.00653742253780365,1.0,0.9976764211896807,0.17468203604221344,904,0.051470283418893814,2.3703435573726894
3899,435.03,906,1376.6793355300001,1855488,475,0.001,0.00998030323535204,1.0,0.9987768213031814,0.1745295524597168,905,0.05401238799095154,1.1776097651571036
3904,434.86,907,1375.5845478399997,1857536,475,0.001,0.009730733931064606,1.0,0.9936229726299644,0.17430883646011353,906,0.06157005950808525,0.7593882193788886
3907,428.88,908,1356.3755273899997,1859584,475,0.001,0.009949837811291218,1.0,0.9981435583904386,0.17408494651317596,907,0.10158533602952957,5.539538457989693
3912,424.52,909,1344.0418166999998,1861632,475,0.001,0.009906613267958164,1.0,0.9977980691473931,0.17365361750125885,908,0.0664423257112503,8.044319133460522
3915,419.26,910,1327.7988586899999,1863680,475,0.001,0.009666611440479755,1.0,0.9984173736302182,0.17399977147579193,909,0.08309604972600937,3.8041192531585692
3920,421.87,911,1334.51635332,1865728,475,0.001,0.009837372228503227,1.0,0.9987491839565337,0.17354999482631683,910,0.0716632753610611,2.8842073395848273
3923,426.44,912,1350.54261997,1867776,476,0.001,0.00989651307463646,1.0,0.997945960611105,0.17351152002811432,911,0.10809173434972763,2.255132068321109
3928,434.65,913,1377.4289404699998,1869824,475,0.001,0.009843711741268635,1.0,0.9978703432716429,0.17329256236553192,912,0.06058720126748085,5.00860056951642
3931,440.01,914,1391.72556323,1871872,476,0.001,0.009877371601760387,1.0,0.9977523535490036,0.17351852357387543,913,0.06213977187871933,2.1303561337292196
3938,440.94,915,1393.7622068199998,1873920,475,0.001,0.009787485934793949,1.0,0.9914051070809364,0.17338426411151886,914,0.0920727401971817,0.9796542052179575
